date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Mar 22,home,Ventura,W,6-2,6,2,4,win,,,,,,,,,,,,,,,,,,,,,,,2014,,Allan Hancock,allanhancock,troyprober09kf,Troy Prober
Mar 25,home,Ventura,L,7-3,7,3,4,win,,,,,,,,,,,,,,,,,,,,,,,2014,,Allan Hancock,allanhancock,troyprober09kf,Troy Prober
Mar 27,home,Cuesta,L,11-7,11,7,4,win,20140327_ssgp,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,,Allan Hancock,allanhancock,troyprober09kf,Troy Prober
Mar 29,home,Cuesta,W,5-0,5,0,5,win,,,,,,,,,,,,,,,,,,,,,,,2014,,Allan Hancock,allanhancock,troyprober09kf,Troy Prober
Apr 1,home,Santa Barbara,L,5-3,5,3,2,win,20140401_cuj5,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,,Allan Hancock,allanhancock,troyprober09kf,Troy Prober
Apr 3,home,Santa Barbara,W,3-0,3,0,3,win,,,,,,,,,,,,,,,,,,,,,,,2014,,Allan Hancock,allanhancock,troyprober09kf,Troy Prober
Apr 5,home,Oxnard,W,5-1,5,1,4,win,,,,,,,,,,,,,,,,,,,,,,,2014,,Allan Hancock,allanhancock,troyprober09kf,Troy Prober
Apr 8,home,Oxnard,W,9-4,9,4,5,win,,,,,,,,,,,,,,,,,,,,,,,2014,,Allan Hancock,allanhancock,troyprober09kf,Troy Prober
Apr 10,home,LA Pierce,W,12-8,12,8,4,win,,,,,,,,,,,,,,,,,,,,,,,2014,,Allan Hancock,allanhancock,troyprober09kf,Troy Prober
Apr 11,home,LA Pierce,L,5-2,5,2,3,win,,,,,,,,,,,,,,,,,,,,,,,2014,,Allan Hancock,allanhancock,troyprober09kf,Troy Prober
Apr 15,home,East Los Angeles,W,2-1,2,1,1,win,,,,,,,,,,,,,,,,,,,,,,,2014,,Allan Hancock,allanhancock,troyprober09kf,Troy Prober
Apr 16,home,Merced,W,8-4,8,4,4,win,,,,,,,,,,,,,,,,,,,,,,,2014,,Allan Hancock,allanhancock,troyprober09kf,Troy Prober
Apr 22,home,Ventura,L,2-0,2,0,2,win,,,,,,,,,,,,,,,,,,,,,,,2014,,Allan Hancock,allanhancock,troyprober09kf,Troy Prober
Apr 24,home,Ventura,L,5-2,5,2,3,win,,,,,,,,,,,,,,,,,,,,,,,2014,,Allan Hancock,allanhancock,troyprober09kf,Troy Prober
May 2,home,Palomar,L,10-2,10,2,8,win,,,,,,,,,,,,,,,,,,,,,,,2014,,Allan Hancock,allanhancock,troyprober09kf,Troy Prober
May 3,home,Palomar,W,3-2,3,2,1,win,,,,,,,,,,,,,,,,,,,,,,,2014,,Allan Hancock,allanhancock,troyprober09kf,Troy Prober
May 3,home,Palomar,W,8-2,8,2,6,win,,,,,,,,,,,,,,,,,,,,,,,2014,,Allan Hancock,allanhancock,troyprober09kf,Troy Prober
May 9,home,Orange Coast,L,9-3,9,3,6,win,20140509_8o68,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,,Allan Hancock,allanhancock,troyprober09kf,Troy Prober
May 10,home,Orange Coast,L,8-6,8,6,2,win,,,,,,,,,,,,,,,,,,,,,,,2014,,Allan Hancock,allanhancock,troyprober09kf,Troy Prober
