date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Feb 25,home,Fullerton,W,3-2,3,2,1,win,20120225_6qzx,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Moorpark,moorpark,bradyconlan85kj,Brady Conlan
Feb 24,home,Glendale,L,13-8,13,8,5,win,20120224_mhhy,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Moorpark,moorpark,bradyconlan85kj,Brady Conlan
Feb 23,home,Bakersfield,L,5-3,5,3,2,win,20120223_vasi,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Moorpark,moorpark,bradyconlan85kj,Brady Conlan
Feb 19,home,Bakersfield,L,4-3,4,3,1,win,20120219_dyn2,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Moorpark,moorpark,bradyconlan85kj,Brady Conlan
Feb 18,home,Oxnard,W,6-4,6,4,2,win,20120218_gpud,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Moorpark,moorpark,bradyconlan85kj,Brady Conlan
Feb 17,home,San Diego Mesa,L,7-4,7,4,3,win,20120217_yrad,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Moorpark,moorpark,bradyconlan85kj,Brady Conlan
Feb 14,home,Canyons,L,12-7,12,7,5,win,20120214_mwko,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Moorpark,moorpark,bradyconlan85kj,Brady Conlan
Feb 11,home,LA Harbor,L,11-5,11,5,6,win,20120210_g69i,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Moorpark,moorpark,bradyconlan85kj,Brady Conlan
Feb 9,home,Cerritos,W,6-0,6,0,6,win,20120209_hljg,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Moorpark,moorpark,bradyconlan85kj,Brady Conlan
Feb 8,home,Glendale,L,19-3,19,3,16,win,20120208_kq17,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Moorpark,moorpark,bradyconlan85kj,Brady Conlan
Feb 5,home,Sequoias,L,4-1,4,1,3,win,20120205_yy4k,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Moorpark,moorpark,bradyconlan85kj,Brady Conlan
Feb 4,home,Golden West,W,8-6,8,6,2,win,20120204_9gia,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Moorpark,moorpark,bradyconlan85kj,Brady Conlan
Feb 3,home,Irvine Valley,L,7-4,7,4,3,win,20120203_pami,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Moorpark,moorpark,bradyconlan85kj,Brady Conlan
