date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Feb 23,home,Citrus,W,6-5,6,5,1,win,,,,,,,,,,,,,2019,,Ventura,ventura,jacobmartinezxh6q,Jacob Martinez
Feb 27,home,Riverside,L,5-4,5,4,1,win,,,,,,,,,,,,,2019,,Ventura,ventura,jacobmartinezxh6q,Jacob Martinez
Feb 28,home,Victor Valley,W,9-3,9,3,6,win,20190228_zrjn,1,1,0,0,7.0,5,2,2,2.57,2,4,2019,,Ventura,ventura,jacobmartinezxh6q,Jacob Martinez
Mar 1,home,Orange Coast,L,10-2,10,2,8,win,,,,,,,,,,,,,2019,,Ventura,ventura,jacobmartinezxh6q,Jacob Martinez
Mar 1,home,Orange Coast,L,6-2,6,2,4,win,,,,,,,,,,,,,2019,,Ventura,ventura,jacobmartinezxh6q,Jacob Martinez
Mar 4,home,Santa Barbara,L,11-2,11,2,9,win,,,,,,,,,,,,,2019,,Ventura,ventura,jacobmartinezxh6q,Jacob Martinez
Mar 8,home,Santa Barbara,W,10-4,10,4,6,win,,,,,,,,,,,,,2019,,Ventura,ventura,jacobmartinezxh6q,Jacob Martinez
Mar 9,home,Oxnard,W,3-2,3,2,1,win,20190309_yi9h,0,1,0,0,4.0,2,,,0.00,,3,2019,,Ventura,ventura,jacobmartinezxh6q,Jacob Martinez
Mar 12,home,Oxnard,W,6-2,6,2,4,win,20190312_fa2c,0,0,0,0,0.0,,,,0.00,,,2019,,Ventura,ventura,jacobmartinezxh6q,Jacob Martinez
Mar 14,home,Moorpark,W,7-3,7,3,4,win,,,,,,,,,,,,,2019,,Ventura,ventura,jacobmartinezxh6q,Jacob Martinez
Mar 16,home,Moorpark,L,7-3,7,3,4,win,,,,,,,,,,,,,2019,,Ventura,ventura,jacobmartinezxh6q,Jacob Martinez
Mar 19,home,Cuesta,L,7-3,7,3,4,win,20190319_h1uc,0,0,0,0,0.0,,,,0.00,,,2019,,Ventura,ventura,jacobmartinezxh6q,Jacob Martinez
Mar 21,home,Cuesta,L,9-1,9,1,8,win,,,,,,,,,,,,,2019,,Ventura,ventura,jacobmartinezxh6q,Jacob Martinez
Mar 23,home,Allan Hancock,W,8-5,8,5,3,win,20190323_lm2q,0,1,0,0,3.0,,,,0.00,2,3,2019,,Ventura,ventura,jacobmartinezxh6q,Jacob Martinez
Mar 26,home,Allan Hancock,W,10-5,10,5,5,win,,,,,,,,,,,,,2019,,Ventura,ventura,jacobmartinezxh6q,Jacob Martinez
Mar 28,home,Santa Barbara,W,8-7,8,7,1,win,20190328_v48j,0,0,0,0,0.0,,,,0.00,,,2019,,Ventura,ventura,jacobmartinezxh6q,Jacob Martinez
Mar 29,home,Santa Barbara,W,2-1,2,1,1,win,20190329_unae,0,0,0,1,4.0,4,,,0.00,,1,2019,,Ventura,ventura,jacobmartinezxh6q,Jacob Martinez
Apr 2,home,Oxnard,L,13-9,13,9,4,win,,,,,,,,,,,,,2019,,Ventura,ventura,jacobmartinezxh6q,Jacob Martinez
Apr 4,home,Oxnard,W,10-5,10,5,5,win,,,,,,,,,,,,,2019,,Ventura,ventura,jacobmartinezxh6q,Jacob Martinez
Apr 5,home,Desert,W,10-3,10,3,7,win,,,,,,,,,,,,,2019,,Ventura,ventura,jacobmartinezxh6q,Jacob Martinez
Apr 6,home,Moorpark,W,14-4,14,4,10,win,20190406_wyxv,0,0,0,0,4.0,3,2,2,4.50,3,3,2019,,Ventura,ventura,jacobmartinezxh6q,Jacob Martinez
Apr 9,home,Moorpark,W,8-7,8,7,1,win,20190409_zn0u,0,0,0,0,0.2,1,1,,0.00,1,1,2019,,Ventura,ventura,jacobmartinezxh6q,Jacob Martinez
Apr 11,home,Cuesta,L,5-2,5,2,3,win,,,,,,,,,,,,,2019,,Ventura,ventura,jacobmartinezxh6q,Jacob Martinez
Apr 13,home,Cuesta,L,4-1,4,1,3,win,20190413_rcfk,0,0,0,0,2.0,,2,,0.00,2,1,2019,,Ventura,ventura,jacobmartinezxh6q,Jacob Martinez
Apr 16,home,Glendale,W,5-4,5,4,1,win,,,,,,,,,,,,,2019,,Ventura,ventura,jacobmartinezxh6q,Jacob Martinez
Apr 18,home,LA Valley,W,17-7,17,7,10,win,,,,,,,,,,,,,2019,,Ventura,ventura,jacobmartinezxh6q,Jacob Martinez
Apr 20,home,Taft,W,6-5,6,5,1,win,20190420_soai,0,0,0,0,1.2,2,2,2,10.80,2,2,2019,,Ventura,ventura,jacobmartinezxh6q,Jacob Martinez
Apr 23,home,Allan Hancock,W,8-3,8,3,5,win,,,,,,,,,,,,,2019,,Ventura,ventura,jacobmartinezxh6q,Jacob Martinez
Apr 25,home,Allan Hancock,W,3-1,3,1,2,win,,,,,,,,,,,,,2019,,Ventura,ventura,jacobmartinezxh6q,Jacob Martinez
Apr 26,home,Cerritos,L,4-1,4,1,3,win,20190426_nguw,0,0,0,0,3.0,1,,,0.00,,4,2019,,Ventura,ventura,jacobmartinezxh6q,Jacob Martinez
May 3,home,Long Beach,L,3-1,3,1,2,win,20190503_nxss,0,0,0,0,0.1,1,,,0.00,,1,2019,,Ventura,ventura,jacobmartinezxh6q,Jacob Martinez
May 4,home,Long Beach,W,5-0,5,0,5,win,,,,,,,,,,,,,2019,,Ventura,ventura,jacobmartinezxh6q,Jacob Martinez
May 4,home,Long Beach,L,12-3,12,3,9,win,20190504_nnr7,0,0,0,0,3.2,2,2,2,4.91,,3,2019,,Ventura,ventura,jacobmartinezxh6q,Jacob Martinez
